version,aim_sigma_sum,contact,fair,familiar,pitch,quality_sum,rating,swings,timing_miss,trials,x
after,21.574081086935,45,37,fresh,pitch.overhand_slider,18.1286731162901,5,74,0,96,0.0
after,19.4652647127283,59,47,repeat,pitch.overhand_slider,23.0033553872578,5,88,0,96,0.0
after,21.4642564147816,45,37,mixed,pitch.overhand_slider,18.2634117411179,5,74,0,96,0.0
after,17.5454425261483,59,52,fresh,pitch.overhand_slider,27.9068245535424,8,72,0,96,0.0
after,15.636194216852,77,62,repeat,pitch.overhand_slider,34.8283686098372,8,86,0,96,0.0
after,17.445799898123,61,54,mixed,pitch.overhand_slider,28.5920823836388,8,74,0,96,0.0
after,26.2105352952667,33,30,fresh,pitch.overhand_slider,12.5431961882682,3,62,0,96,0.35
after,23.9686523908482,36,30,repeat,pitch.overhand_slider,13.6914569058202,3,72,0,96,0.35
after,26.0164590395899,33,30,mixed,pitch.overhand_slider,12.6966683341866,3,62,0,96,0.35
after,23.5023027722001,42,35,fresh,pitch.overhand_slider,16.7996473254816,5,62,0,96,0.35
after,21.3934482892968,46,40,repeat,pitch.overhand_slider,19.1739646055742,5,72,0,96,0.35
after,23.321821090381,43,35,mixed,pitch.overhand_slider,16.9338374647684,5,62,0,96,0.35
after,19.4438461350665,54,48,fresh,pitch.overhand_slider,25.2172862212157,8,61,0,96,0.35
after,17.5342532697414,59,55,repeat,pitch.overhand_slider,28.6344121717508,8,72,0,96,0.35
after,19.2759680240002,53,48,mixed,pitch.overhand_slider,25.5251927680998,8,61,0,96,0.35
after,34.5354982774234,2,1,fresh,pitch.overhand_slider,0.49679923487277,3,3,0,96,0.85
after,33.1171923878813,2,2,repeat,pitch.overhand_slider,0.561895073990454,3,3,0,96,0.85
after,34.5254382567262,2,1,mixed,pitch.overhand_slider,0.49679923487277,3,3,0,96,0.85
after,33.0548258284841,3,2,fresh,pitch.overhand_slider,0.742487966651196,5,3,0,96,0.85
after,30.5487941003382,3,3,repeat,pitch.overhand_slider,0.953469652721321,5,3,0,96,0.85
after,32.9297224655238,3,2,mixed,pitch.overhand_slider,0.751419338890662,5,3,0,96,0.85
after,28.9953276449494,3,3,fresh,pitch.overhand_slider,1.25364186615894,8,3,0,96,0.85
after,26.6798557903469,3,3,repeat,pitch.overhand_slider,1.40326161790514,8,3,0,96,0.85
after,28.8749593258371,3,3,mixed,pitch.overhand_slider,1.26109067333954,8,3,0,96,0.85
after,34.5203654065385,3,2,fresh,pitch.sidearm_slider,1.09743691735365,3,3,0,96,-0.85
after,33.3732745875915,3,2,repeat,pitch.sidearm_slider,1.17798158083776,3,3,0,96,-0.85
after,34.5006822232604,3,2,mixed,pitch.sidearm_slider,1.1005466622101,3,3,0,96,-0.85
after,33.2663802090485,3,3,fresh,pitch.sidearm_slider,1.31307104843448,5,3,0,96,-0.85
after,30.9678640865931,3,3,repeat,pitch.sidearm_slider,1.40211016023992,5,3,0,96,-0.85
after,33.1852339502564,3,3,mixed,pitch.sidearm_slider,1.31707849194702,5,3,0,96,-0.85
after,29.4481261834536,3,3,fresh,pitch.sidearm_slider,1.59545503352684,8,3,0,96,-0.85
after,27.1104672004644,3,3,repeat,pitch.sidearm_slider,1.67454618142672,8,3,0,96,-0.85
after,29.326625867995,3,3,mixed,pitch.sidearm_slider,1.59928143470216,8,3,0,96,-0.85
after,26.4360244604123,33,26,fresh,pitch.sidearm_slider,11.8999871934482,3,61,0,96,-0.35
after,24.1801916909951,34,30,repeat,pitch.sidearm_slider,13.2693961173836,3,72,0,96,-0.35
after,26.3186989517685,33,27,mixed,pitch.sidearm_slider,11.9745500555176,3,61,0,96,-0.35
after,23.7429431087046,36,33,fresh,pitch.sidearm_slider,15.6830013647445,5,60,0,96,-0.35
after,21.6193113773459,46,37,repeat,pitch.sidearm_slider,17.9761053726335,5,74,0,96,-0.35
after,23.6323625509822,36,33,mixed,pitch.sidearm_slider,15.7423508152229,5,60,0,96,-0.35
after,19.686729484877,53,46,fresh,pitch.sidearm_slider,24.5091942439647,8,61,0,96,-0.35
after,17.7621526006369,59,55,repeat,pitch.sidearm_slider,28.8365346556069,8,73,0,96,-0.35
after,19.5863047867014,54,47,mixed,pitch.sidearm_slider,25.1202631983035,8,62,0,96,-0.35
after,24.433048660449,34,30,fresh,pitch.sidearm_slider,13.1211106345408,3,72,0,96,0.0
after,22.1775722383285,44,34,repeat,pitch.sidearm_slider,16.021626797461,3,88,0,96,0.0
after,24.3157413327898,34,28,mixed,pitch.sidearm_slider,12.6435447298855,3,74,0,96,0.0
after,21.7598689213784,44,36,fresh,pitch.sidearm_slider,17.4420918853474,5,72,0,96,0.0
after,19.6372346064545,59,44,repeat,pitch.sidearm_slider,22.4089503369422,5,88,0,96,0.0
after,21.6493392522496,44,36,mixed,pitch.sidearm_slider,17.5740228534891,5,74,0,96,0.0
after,17.717563771126,60,54,fresh,pitch.sidearm_slider,28.2085368972357,8,74,0,96,0.0
after,15.7940685150125,78,65,repeat,pitch.sidearm_slider,35.9023377708358,8,88,0,96,0.0
after,17.617194258059,60,54,mixed,pitch.sidearm_slider,28.3810990028425,8,76,0,96,0.0
after,26.4360244604123,33,28,fresh,pitch.sidearm_slider,12.166826333866,3,61,0,96,0.35
after,24.1801916909951,35,29,repeat,pitch.sidearm_slider,13.4228624714768,3,72,0,96,0.35
after,26.2748443241631,33,28,mixed,pitch.sidearm_slider,12.2963788598639,3,61,0,96,0.35
after,23.7429431087046,38,35,fresh,pitch.sidearm_slider,16.0532706335372,5,60,0,96,0.35
after,21.6193113773459,46,39,repeat,pitch.sidearm_slider,18.9888544807475,5,74,0,96,0.35
after,23.5956380616804,39,35,mixed,pitch.sidearm_slider,16.1979913704406,5,60,0,96,0.35
after,19.6867294848769,52,47,fresh,pitch.sidearm_slider,24.6398157101167,8,61,0,96,0.35
after,17.7621526006369,60,56,repeat,pitch.sidearm_slider,28.7509923027272,8,73,0,96,0.35
after,19.544636037309,54,48,mixed,pitch.sidearm_slider,25.2782900468062,8,62,0,96,0.35
after,34.5203654065385,2,1,fresh,pitch.sidearm_slider,0.405487803543712,3,3,0,96,0.85
after,33.3732745875915,3,1,repeat,pitch.sidearm_slider,0.513352657307441,3,3,0,96,0.85
after,34.5006822232604,2,1,mixed,pitch.sidearm_slider,0.405487803543712,3,3,0,96,0.85
after,33.2663802090486,3,3,fresh,pitch.sidearm_slider,0.711373270189977,5,3,0,96,0.85
after,30.9678640865931,3,3,repeat,pitch.sidearm_slider,0.88095388346031,5,3,0,96,0.85
after,33.1852339502564,3,3,mixed,pitch.sidearm_slider,0.717564831696903,5,3,0,96,0.85
after,29.4481261834536,3,3,fresh,pitch.sidearm_slider,1.17246001405704,8,3,0,96,0.85
after,27.1104672004644,3,3,repeat,pitch.sidearm_slider,1.31976441307155,8,3,0,96,0.85
after,29.326625867995,3,3,mixed,pitch.sidearm_slider,1.17998136309853,8,3,0,96,0.85
after,34.56,2,2,fresh,pitch.eephus,1.3389703829104,3,3,0,96,-0.85
after,34.2361703970654,3,2,repeat,pitch.eephus,1.36117948806148,3,3,0,96,-0.85
after,34.56,2,2,mixed,pitch.eephus,1.3389703829104,3,3,0,96,-0.85
after,34.248680578947,3,2,fresh,pitch.eephus,1.4782969273239,5,3,0,96,-0.85
after,31.9380308381214,3,3,repeat,pitch.eephus,1.57485563763921,5,3,0,96,-0.85
after,34.0099833979684,3,2,mixed,pitch.eephus,1.49229957282155,5,3,0,96,-0.85
after,30.4990804579258,3,3,fresh,pitch.eephus,1.76273296394592,8,3,0,96,-0.85
after,28.1099247154874,3,3,repeat,pitch.eephus,1.85180024071163,8,3,0,96,-0.85
after,30.1274173544914,3,3,mixed,pitch.eephus,1.77507433155492,8,3,0,96,-0.85
after,26.97031482476,35,26,fresh,pitch.eephus,11.6117887404903,3,62,0,96,-0.35
after,24.66911802476,37,32,repeat,pitch.eephus,13.4677247840689,3,72,0,96,-0.35
after,26.6121148247599,36,27,mixed,pitch.eephus,11.694999833355,3,62,0,96,-0.35
after,24.2832498036027,42,36,fresh,pitch.eephus,16.335567567111,5,62,0,96,-0.35
after,22.1137650036027,42,41,repeat,pitch.eephus,18.5037364532003,5,72,0,96,-0.35
after,23.9452098036027,42,37,mixed,pitch.eephus,16.7010173789992,5,62,0,96,-0.35
after,20.2535432637632,51,48,fresh,pitch.eephus,24.9381120679828,8,62,0,96,-0.35
after,18.2816264637632,58,48,repeat,pitch.eephus,27.3631704056653,8,72,0,96,-0.35
after,19.9457432637632,52,48,mixed,pitch.eephus,25.1510460469526,8,62,0,96,-0.35
after,24.3316666949838,35,29,fresh,pitch.eephus,12.3880382487295,3,72,0,96,0.0
after,22.0304698949838,34,30,repeat,pitch.eephus,13.9426144516484,3,86,0,96,0.0
after,23.9734666949838,34,30,mixed,pitch.eephus,12.3042743640854,3,74,0,96,0.0
after,21.6403574867547,40,38,fresh,pitch.eephus,17.6564964355396,5,72,0,96,0.0
after,19.4708726867547,56,42,repeat,pitch.eephus,22.1329714036669,5,86,0,96,0.0
after,21.3023174867547,43,39,mixed,pitch.eephus,18.0147566921868,5,74,0,96,0.0
after,17.6081807144135,58,49,fresh,pitch.eephus,27.444528200985,8,72,0,96,0.0
after,15.6362639144135,73,66,repeat,pitch.eephus,35.271772435947,8,86,0,96,0.0
after,17.3003807144135,60,52,mixed,pitch.eephus,28.6110845077713,8,74,0,96,0.0
after,26.97031482476,35,27,fresh,pitch.eephus,11.6288030797795,3,62,0,96,0.35
after,24.66911802476,36,33,repeat,pitch.eephus,13.469523064394,3,72,0,96,0.35
after,26.41163982476,36,29,mixed,pitch.eephus,11.9146021209694,3,62,0,96,0.35
after,24.2832498036027,42,36,fresh,pitch.eephus,16.3056949387264,5,62,0,96,0.35
after,22.1137650036027,42,41,repeat,pitch.eephus,18.5236194772659,5,72,0,96,0.35
after,23.7537398036027,42,36,mixed,pitch.eephus,16.9067314023905,5,62,0,96,0.35
after,20.2535432637632,53,48,fresh,pitch.eephus,25.0716349642101,8,62,0,96,0.35
after,18.2816264637632,58,47,repeat,pitch.eephus,27.4092309201432,8,72,0,96,0.35
after,19.7672432637632,54,47,mixed,pitch.eephus,25.2799005161259,8,62,0,96,0.35
after,34.56,2,2,fresh,pitch.eephus,0.502439489344622,3,3,0,96,0.85
after,34.2361703970654,2,2,repeat,pitch.eephus,0.512028827323264,3,3,0,96,0.85
after,34.56,2,2,mixed,pitch.eephus,0.502439489344622,3,3,0,96,0.85
after,34.2486805789471,2,2,fresh,pitch.eephus,0.61829690278364,5,3,0,96,0.85
after,31.9380308381214,3,2,repeat,pitch.eephus,0.754460865059219,5,3,0,96,0.85
after,34.0099833979684,2,2,mixed,pitch.eephus,0.6316397154717,5,3,0,96,0.85
after,30.4990804579258,3,3,fresh,pitch.eephus,1.06845202425453,8,3,0,96,0.85
after,28.1099247154874,3,3,repeat,pitch.eephus,1.22237475318067,8,3,0,96,0.85
after,30.1274173544913,3,3,mixed,pitch.eephus,1.09164882168597,8,3,0,96,0.85
after,31.8031052863672,10,8,fresh,pitch.knuckleball,3.30209410351919,3,21,0,96,-0.85
after,30.7498238342636,11,9,repeat,pitch.knuckleball,3.72567199065228,3,21,0,96,-0.85
after,31.8031052863672,10,8,mixed,pitch.knuckleball,3.30209410351919,3,21,0,96,-0.85
after,30.6467552607579,14,11,fresh,pitch.knuckleball,5.08264718877322,5,19,0,96,-0.85
after,29.646958784211,14,11,repeat,pitch.knuckleball,5.06966908243967,5,19,0,96,-0.85
after,30.6467552607579,14,11,mixed,pitch.knuckleball,5.08264718877322,5,19,0,96,-0.85
after,28.8726014496347,15,15,fresh,pitch.knuckleball,7.03863868347476,8,18,0,96,-0.85
after,27.5490470547153,15,15,repeat,pitch.knuckleball,7.57526987084529,8,18,0,96,-0.85
after,28.8726014496347,15,15,mixed,pitch.knuckleball,7.03863868347476,8,18,0,96,-0.85
after,29.6515730271024,22,17,fresh,pitch.knuckleball,8.07962310395478,3,44,0,96,-0.35
after,27.986309022935,22,18,repeat,pitch.knuckleball,8.20846284398328,3,48,0,96,-0.35
after,29.6515730271024,22,17,mixed,pitch.knuckleball,8.07962310395478,3,44,0,96,-0.35
after,26.8149946004803,28,23,fresh,pitch.knuckleball,11.108141821594,5,45,0,96,-0.35
after,25.1731747213355,30,24,repeat,pitch.knuckleball,11.6166219432444,5,48,0,96,-0.35
after,26.8149946004803,28,23,mixed,pitch.knuckleball,11.108141821594,5,45,0,96,-0.35
after,22.5272162549929,34,32,fresh,pitch.knuckleball,16.798763599932,8,45,0,96,-0.35
after,21.033750390106,38,32,repeat,pitch.knuckleball,17.4495320336994,8,48,0,96,-0.35
after,22.5272162549929,34,32,mixed,pitch.knuckleball,16.798763599932,8,45,0,96,-0.35
after,27.5576455487306,28,24,fresh,pitch.knuckleball,11.455632200658,3,60,0,96,0.0
after,26.3701621211344,29,24,repeat,pitch.knuckleball,12.305890071246,3,66,0,96,0.0
after,27.5551540727248,28,24,mixed,pitch.knuckleball,11.455632200658,3,60,0,96,0.0
after,24.7082724331395,40,31,fresh,pitch.knuckleball,15.7303074785515,5,62,0,96,0.0
after,23.5886164381091,41,33,repeat,pitch.knuckleball,16.550297462303,5,68,0,96,0.0
after,24.7059219109782,40,31,mixed,pitch.knuckleball,15.7303074785515,5,62,0,96,0.0
after,20.4852645776727,48,48,fresh,pitch.knuckleball,24.1709146309897,8,62,0,96,0.0
after,19.4670202791217,56,52,repeat,pitch.knuckleball,26.3184424993821,8,70,0,96,0.0
after,20.4831252562086,48,48,mixed,pitch.knuckleball,24.1709146309897,8,62,0,96,0.0
after,29.6515730271024,16,12,fresh,pitch.knuckleball,6.70613304534575,3,44,0,96,0.35
after,27.986309022935,19,14,repeat,pitch.knuckleball,7.57112939417625,3,48,0,96,0.35
after,29.6515730271024,16,12,mixed,pitch.knuckleball,6.70613304534575,3,44,0,96,0.35
after,26.8149946004802,24,21,fresh,pitch.knuckleball,9.49330528535446,5,45,0,96,0.35
after,25.1731747213355,26,23,repeat,pitch.knuckleball,10.3621886225473,5,48,0,96,0.35
after,26.8149946004802,24,21,mixed,pitch.knuckleball,9.49330528535446,5,45,0,96,0.35
after,22.5272162549928,37,29,fresh,pitch.knuckleball,15.6409461182771,8,45,0,96,0.35
after,21.033750390106,38,30,repeat,pitch.knuckleball,16.5376796505622,8,48,0,96,0.35
after,22.5272162549928,37,29,mixed,pitch.knuckleball,15.6409461182771,8,45,0,96,0.35
after,31.8031052863672,9,9,fresh,pitch.knuckleball,3.70720125755266,3,21,0,96,0.85
after,30.7498238342636,8,7,repeat,pitch.knuckleball,3.52825254001282,3,21,0,96,0.85
after,31.8031052863672,9,9,mixed,pitch.knuckleball,3.70720125755266,3,21,0,96,0.85
after,30.6467552607579,14,9,fresh,pitch.knuckleball,4.63426455468781,5,19,0,96,0.85
after,29.646958784211,14,12,repeat,pitch.knuckleball,5.24053558521122,5,19,0,96,0.85
after,30.6467552607579,14,9,mixed,pitch.knuckleball,4.63426455468781,5,19,0,96,0.85
after,28.8726014496347,15,15,fresh,pitch.knuckleball,6.79350147838708,8,18,0,96,0.85
after,27.5490470547153,16,15,repeat,pitch.knuckleball,7.29186300605353,8,18,0,96,0.85
after,28.8726014496347,15,15,mixed,pitch.knuckleball,6.79350147838708,8,18,0,96,0.85
after,34.56,3,3,fresh,pitch.riser,1.09486240032501,3,3,0,96,-0.85
after,34.2289821606839,3,3,repeat,pitch.riser,1.14581717922517,3,3,0,96,-0.85
after,34.56,3,3,mixed,pitch.riser,1.09486240032501,3,3,0,96,-0.85
after,34.2289507202662,3,3,fresh,pitch.riser,1.30691790854194,5,3,0,96,-0.85
after,31.967180419518,3,3,repeat,pitch.riser,1.41053786262142,5,3,0,96,-0.85
after,34.2289507202662,3,3,mixed,pitch.riser,1.30691790854194,5,3,0,96,-0.85
after,30.4547235899635,3,3,fresh,pitch.riser,1.62538360335706,8,4,0,96,-0.85
after,28.0677413340552,3,3,repeat,pitch.riser,1.71963375752284,8,3,0,96,-0.85
after,30.4547235899635,3,3,mixed,pitch.riser,1.62538360335706,8,4,0,96,-0.85
after,27.5457167341743,29,26,fresh,pitch.riser,9.72980126824017,3,62,0,96,-0.35
after,25.235552869282,32,29,repeat,pitch.riser,11.3317208731425,3,72,0,96,-0.35
after,27.5457167341743,29,26,mixed,pitch.riser,9.72980126824017,3,62,0,96,-0.35
after,24.7945601648212,37,32,fresh,pitch.riser,13.9738460661036,5,62,0,96,-0.35
after,22.6188049420488,47,35,repeat,pitch.riser,16.3844876777579,5,72,0,96,-0.35
after,24.7945601648212,37,32,mixed,pitch.riser,13.9738460661036,5,62,0,96,-0.35
after,20.6838011833827,50,46,fresh,pitch.riser,23.1047185399966,8,62,0,96,-0.35
after,18.7095046546734,55,50,repeat,pitch.riser,25.9897950531041,8,72,0,96,-0.35
after,20.6838011833827,50,46,mixed,pitch.riser,23.1047185399966,8,62,0,96,-0.35
after,25.3364534759357,29,23,fresh,pitch.riser,9.45391704582364,3,76,0,96,0.0
after,23.026193406442,42,26,repeat,pitch.riser,12.7986888081618,3,90,0,96,0.0
after,25.3364534759357,29,23,mixed,pitch.riser,9.45391704582364,3,76,0,96,0.0
after,22.5261388144189,47,33,fresh,pitch.riser,15.5670676623995,5,76,0,96,0.0
after,20.3503058694838,63,41,repeat,pitch.riser,20.5898902588345,5,90,0,96,0.0
after,22.5261388144189,47,33,mixed,pitch.riser,15.5670676623995,5,76,0,96,0.0
after,18.3989618318637,56,53,fresh,pitch.riser,26.1472490497602,8,76,0,96,0.0
after,16.4245027442264,75,68,repeat,pitch.riser,34.7426370223736,8,90,0,96,0.0
after,18.3989618318637,56,53,mixed,pitch.riser,26.1472490497602,8,76,0,96,0.0
after,27.5457167341743,30,26,fresh,pitch.riser,9.74649714978889,3,62,0,96,0.35
after,25.235552869282,31,29,repeat,pitch.riser,11.3095377130306,3,72,0,96,0.35
after,27.5357329826331,30,26,mixed,pitch.riser,9.74649714978889,3,62,0,96,0.35
after,24.7945601648212,38,32,fresh,pitch.riser,14.0148555269749,5,62,0,96,0.35
after,22.6188049420488,49,34,repeat,pitch.riser,16.4272941512197,5,72,0,96,0.35
after,24.7945601648212,38,32,mixed,pitch.riser,14.0148555269749,5,62,0,96,0.35
after,20.6838011833827,53,48,fresh,pitch.riser,23.3125367639449,8,62,0,96,0.35
after,18.7095046546734,55,51,repeat,pitch.riser,26.0538323745252,8,72,0,96,0.35
after,20.6838011833827,53,48,mixed,pitch.riser,23.3125367639449,8,62,0,96,0.35
after,34.56,3,0,fresh,pitch.riser,0.257552221786894,3,3,0,96,0.85
after,34.2289821606838,3,1,repeat,pitch.riser,0.323628241138271,3,3,0,96,0.85
after,34.56,3,0,mixed,pitch.riser,0.257552221786894,3,3,0,96,0.85
after,34.2289507202662,3,3,fresh,pitch.riser,0.534901653690756,5,3,0,96,0.85
after,31.9671804195181,3,3,repeat,pitch.riser,0.707062387696649,5,3,0,96,0.85
after,34.2289507202662,3,3,mixed,pitch.riser,0.534901653690756,5,3,0,96,0.85
after,30.4547235899635,3,3,fresh,pitch.riser,1.0319809034171,8,4,0,96,0.85
after,28.0677413340553,3,3,repeat,pitch.riser,1.18539482044494,8,3,0,96,0.85
after,30.4547235899635,3,3,mixed,pitch.riser,1.0319809034171,8,4,0,96,0.85
after,34.5552563623006,2,2,fresh,pitch.drop,1.42091713580745,3,4,0,96,-0.85
after,33.258646215859,2,2,repeat,pitch.drop,1.40920889545356,3,3,0,96,-0.85
after,34.5552563623006,2,2,mixed,pitch.drop,1.42091713580745,3,4,0,96,-0.85
after,33.1534947682746,3,2,fresh,pitch.drop,1.49175786943126,5,4,0,96,-0.85
after,30.673601967077,3,2,repeat,pitch.drop,1.58029405945969,5,3,0,96,-0.85
after,33.1534947682746,3,2,mixed,pitch.drop,1.49175786943126,5,4,0,96,-0.85
after,29.1228263872031,3,3,fresh,pitch.drop,1.76785037985439,8,4,0,96,-0.85
after,26.8623113278754,3,3,repeat,pitch.drop,1.83227263711067,8,3,0,96,-0.85
after,29.119815321115,3,3,mixed,pitch.drop,1.76785037985439,8,4,0,96,-0.85
after,26.3023579945691,34,26,fresh,pitch.drop,12.4254085563429,3,62,0,96,-0.35
after,24.0971865720411,41,28,repeat,pitch.drop,14.1665277141451,3,72,0,96,-0.35
after,26.3008996390243,34,26,mixed,pitch.drop,12.4254085563429,3,62,0,96,-0.35
after,23.6071385909814,44,38,fresh,pitch.drop,17.2742675560777,5,62,0,96,-0.35
after,21.519818229877,45,43,repeat,pitch.drop,19.6880210928456,5,71,0,96,-0.35
after,23.6071385909814,44,38,mixed,pitch.drop,17.2742675560777,5,62,0,96,-0.35
after,19.5555618202341,53,48,fresh,pitch.drop,25.9547888029517,8,62,0,96,-0.35
after,17.6779853783249,60,49,repeat,pitch.drop,28.5451189894363,8,71,0,96,-0.35
after,19.5543157329055,53,48,mixed,pitch.drop,25.9559631811719,8,62,0,96,-0.35
after,24.4724252568645,38,28,fresh,pitch.drop,13.4744181757503,3,72,0,96,0.0
after,22.2828158132021,40,34,repeat,pitch.drop,15.8291378819288,3,82,0,96,0.0
after,24.469508737046,38,28,mixed,pitch.drop,13.4744181757503,3,72,0,96,0.0
after,21.7925650134596,44,42,fresh,pitch.drop,19.1363909946442,5,72,0,96,0.0
after,19.7030171561483,52,44,repeat,pitch.drop,22.3775249069792,5,86,0,96,0.0
after,21.7925650134596,44,42,mixed,pitch.drop,19.1363909946442,5,72,0,96,0.0
after,17.7537959048909,58,46,fresh,pitch.drop,28.2935840711294,8,72,0,96,0.0
after,15.8761996826076,68,57,repeat,pitch.drop,32.7265169195744,8,82,0,96,0.0
after,17.7525493843729,58,46,mixed,pitch.drop,28.2935840711294,8,72,0,96,0.0
after,26.3023579945691,35,26,fresh,pitch.drop,12.4438117285786,3,62,0,96,0.35
after,24.0971865720411,40,28,repeat,pitch.drop,14.1151018138927,3,72,0,96,0.35
after,26.0881548937127,35,26,mixed,pitch.drop,12.6261205558478,3,62,0,96,0.35
after,23.6071385909814,43,38,fresh,pitch.drop,17.2483928897106,5,62,0,96,0.35
after,21.519818229877,45,43,repeat,pitch.drop,19.6658527429887,5,71,0,96,0.35
after,23.4080983163141,44,38,mixed,pitch.drop,17.4613937779868,5,62,0,96,0.35
after,19.5555618202341,54,48,fresh,pitch.drop,25.9891981786645,8,62,0,96,0.35
after,17.6779853783249,60,48,repeat,pitch.drop,28.5741463799431,8,71,0,96,0.35
after,19.3516261780976,54,48,mixed,pitch.drop,26.3498428814907,8,62,0,96,0.35
after,34.5552563623006,2,2,fresh,pitch.drop,0.532020585353843,3,4,0,96,0.85
after,33.258646215859,2,2,repeat,pitch.drop,0.574852255365232,3,3,0,96,0.85
after,34.5547179749922,2,2,mixed,pitch.drop,0.532020585353843,3,4,0,96,0.85
after,33.1534947682746,2,2,fresh,pitch.drop,0.693397281451371,5,4,0,96,0.85
after,30.673601967077,2,2,repeat,pitch.drop,0.797993367149487,5,3,0,96,0.85
after,33.1534947682746,2,2,mixed,pitch.drop,0.693397281451371,5,4,0,96,0.85
after,29.1228263872031,3,2,fresh,pitch.drop,1.08158053406903,8,4,0,96,0.85
after,26.8623113278754,3,3,repeat,pitch.drop,1.21853072766472,8,3,0,96,0.85
after,29.1118034115468,3,2,mixed,pitch.drop,1.08158053406903,8,4,0,96,0.85
